chunk_id,chunk_sequence,chunk_case_position,case_name,chain,admissible_deployment_start,admissible_deployment_end,positive_prediction_cutoff_time,minimum_additional_distinct_slots,expansion_requirement_sha256,expansion_ledger_sha256,pair_scope_manifest_sha256,authority_projection_sha256,policy_sha256,plan_no_repeat_sha256,chunk_scope_sha256,acquisition_authorized,rpc_authorized,selection_authorized,chunk_assignment_sha256
stage2-expansion-0012-ca31698daf20,12,25,mono,ethereum,2021-09-16T03:36:25Z,2021-10-17T03:36:29Z,2021-10-17T03:36:29Z,10,b728ff2b92456873452ffe76bdd8bbe05553f79f265b7761d776c0270b587f28,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,ca31698daf207484463d36170fd4c53a28826563f2c474134b5f4777f9753947,False,False,False,69e6fa1c459628767c540f17734d6a75127bce93632b0b1e97b4db242728ac2d
stage2-expansion-0013-1f6e1bd80478,13,1,morphoblue,ethereum,2023-11-28T09:09:23Z,2023-12-29T09:09:23Z,2023-12-29T09:09:23Z,10,0b397d6dfa2ec3a47c129d5ec141b249354f111c46c30c29b832e2bbba843bdd,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,610464f1f2412d5201cbe382f216fcbfcd518ac532e566cc367604949eb316c5
stage2-expansion-0013-1f6e1bd80478,13,2,multichaincapital,ethereum,2021-10-20T16:23:07Z,2021-11-20T16:23:10Z,2021-11-20T16:23:10Z,10,a295df4d06b48ae10b5779d3dfca21dda1669b235910dc3a61a4013ff9658ff1,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,28ae3f4632e5a88ffc3dc6b1d2f95642763748526157c4b163581932234e4794
stage2-expansion-0013-1f6e1bd80478,13,3,n00d,ethereum,2022-08-08T22:14:17Z,2022-09-08T22:14:24Z,2022-09-08T22:14:24Z,10,e0377a6e19d2decdd8e08aac699feb0aee9407b96541c9b2fa7cebf74fb35309,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,dd4245177081b90b7e384e96d7f9ce00432e354008ee196851101a8e299c7361
stage2-expansion-0013-1f6e1bd80478,13,4,nfttrader,ethereum,2021-04-25T19:48:09Z,2021-05-26T19:48:11Z,2021-05-26T19:48:11Z,10,ecf10d8fe0350199f1e89113eff0b6b6065b974e5d88f0cd0e3033e42c1659a7,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,ac554f059d3438ffd41b28cd3fd96b369b50db72694daa6ad8ab7aa541616c96
stage2-expansion-0013-1f6e1bd80478,13,5,nimbus,ethereum,2021-01-01T19:50:28Z,2021-02-01T19:50:29Z,2021-02-01T19:50:29Z,10,f2413a5b3d072bb207b69162110c4191e3dc8a8b686cdc5916b1df3cb81f6c07,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,d83997d82b3ec3e6cd9f61154c75c1bbf2977f00c478c2f6bf633f4915946c15
stage2-expansion-0013-1f6e1bd80478,13,6,nomadbridge,ethereum,2022-03-22T18:00:05Z,2022-04-22T18:00:06Z,2022-04-22T18:00:06Z,10,70f4198821ddc9786e1ed449165fa0fa7a2c1000ebf2f10422b52c8285a06d48,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,85db1c2e06fe7ecc1c00db4d4332482d47710b40e5607036f5dd781194b7d856
stage2-expansion-0013-1f6e1bd80478,13,7,nowswap,ethereum,2020-12-21T05:23:30Z,2021-01-21T05:23:37Z,2021-01-21T05:23:37Z,10,ccc51f20dd2944781245bb76f0a663e5eb1db9feef980b40e893b2ecdba551e3,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,81172403572f87c78b9b2d28fc235a916c8196d09bc51a0365877039e1622689
stage2-expansion-0013-1f6e1bd80478,13,8,num,ethereum,2021-03-16T04:55:07Z,2021-04-16T04:55:14Z,2021-04-16T04:55:14Z,9,0988002e87f2c2cad931dd51a8c1c755206f9bc44d2436851a90e5e60cbb600a,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,2dd614bffc41f2e07f19eb06574c72bd844d34587eb341c7c9a7d789adaf05b7
stage2-expansion-0013-1f6e1bd80478,13,9,olympusdao,ethereum,2022-08-17T14:20:11Z,2022-09-17T14:20:11Z,2022-09-17T14:20:11Z,10,30baaad2e27c77cd5116700d9c967c3dca722bd23504d8cfc17512bafca6a6b3,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,4639385042e09b1b47139b03cc3c080a8a95c69929e90234aaeadfba02205144
stage2-expansion-0013-1f6e1bd80478,13,10,ompxcontract,ethereum,2018-03-11T19:42:23Z,2018-04-11T19:42:27Z,2018-04-11T19:42:27Z,10,10d8c77960dbd7c2d343fcc4ac7750df13b5dadeaf189bda87428c472518a5a3,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,9cc0d336031d6003537e0c0e56176dabe9d1f88448cbd82f28d6511269ef8d34
stage2-expansion-0013-1f6e1bd80478,13,11,one_inch_fusion_v1_settlement_hack,ethereum,2022-11-22T15:47:59Z,2022-12-23T15:47:59Z,2022-12-23T15:47:59Z,10,cc0a671c9093bcac50f9d89fdbcefa07c759230072f58a7ead47c4a53c23e767,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,0d33d5688b6e4601fc999b9d026c33375eae5d3b1f703f13eadeba7a4bee1de3
stage2-expansion-0013-1f6e1bd80478,13,12,onyxdao,ethereum,2023-01-29T15:32:59Z,2023-03-01T15:32:59Z,2023-03-01T15:32:59Z,10,0c79f063f39e5a30124fb0c301c352169776c2833263f67c699778512746b6ef,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,a3e5a5d69425281ddb3663e9e34678e25f452f4606d98cdbe27de78d2b392e60
stage2-expansion-0013-1f6e1bd80478,13,13,onyxprotocol,ethereum,2023-09-26T15:58:11Z,2023-10-27T15:58:11Z,2023-10-27T15:58:11Z,10,125f21b113c852adc0bac4035d4565b7663762396fc8d5bdc7d2eb54397e3ae7,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,501defc59b4ab3a174491466f4cb661f8578c7e3ec4a57a1b997cd3d3b1c1857
stage2-expansion-0013-1f6e1bd80478,13,14,opyn,ethereum,2020-06-30T22:07:23Z,2020-07-31T22:07:34Z,2020-07-31T22:07:34Z,10,fb21f1c34a67d39def9e12208d90327e9c9855363be5e3473d789491a4d1e56a,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,b51ecb6103431d1f70b8aaf272eb8dcb17a7032ca19cefee2759bf943082567c
stage2-expansion-0013-1f6e1bd80478,13,15,orion,ethereum,2020-11-06T17:12:11Z,2020-12-07T17:12:11Z,2020-12-07T17:12:11Z,10,7cb3e14640958d2ab9dba0bd8da9e285d2a4addb6ab2dcea0520afd01d639817,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,3dc2805859dff1b36782003a865bac6a2e229ba0b7812b2965310330cda1a443
stage2-expansion-0013-1f6e1bd80478,13,16,otseastaking,ethereum,2023-12-31T07:00:59Z,2024-01-31T07:00:59Z,2024-01-31T07:00:59Z,10,cbe33216658958b99eb915725da02e2aa3537c081aa7abd16badb8ff0613d578,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,ac885c1825c86f24c2de379574b00800af660e1d0f499c5b5ca1cf35a230b185
stage2-expansion-0013-1f6e1bd80478,13,17,paraspace,ethereum,2022-11-01T07:27:11Z,2022-12-02T07:27:11Z,2022-12-02T07:27:11Z,10,873fd502c5fc79865d114f6cc5e7e7408aab7b187f50c8196ed758142a3ccb9e,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,a8b3ec05f5b4fcf386c9eac26c0c324f8eddb9ca70b5714c14e31c9735ef708b
stage2-expansion-0013-1f6e1bd80478,13,18,particletrade,ethereum,2023-09-02T23:57:35Z,2023-10-03T23:57:35Z,2023-10-03T23:57:35Z,10,ae32b63ce1a411d4d0522154d6f64a6d0b983acc28b6506a8430f6d9db9b6551,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,c0a31b2346eb6fd41bebaf8885f32823ddf2f98c99fc2ad3e828a0578cd15195
stage2-expansion-0013-1f6e1bd80478,13,19,pawnfi,ethereum,2023-05-05T05:03:35Z,2023-06-05T05:03:35Z,2023-06-05T05:03:35Z,10,4d3346865809d588e97b897ba4fadbefc1cca4529cea120f5eb32ac9b4fe527f,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,2723d7fd480789c25988e9fbea7f4341c3012abc08303c44a8b72b3c04f9c769
stage2-expansion-0013-1f6e1bd80478,13,20,peapodsfinance,ethereum,2023-11-12T21:17:47Z,2023-12-13T21:17:47Z,2023-12-13T21:17:47Z,10,ae6773a13cac0e5a7e0672f3b7525bf3f3378b4c358819e058755dab72b262ab,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,2a35368af838becbcc947d99902a309681092f66646d3c48fb5de117f283c112
stage2-expansion-0013-1f6e1bd80478,13,21,penpiexyzio,ethereum,2023-05-05T10:50:59Z,2023-06-05T10:50:59Z,2023-06-05T10:50:59Z,10,9dd8613b3af1d25a8e871bcb6f080c56006671985d202827090fdc4f1a7e36c4,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,beda7c6b743487a9d971659b2ca5b321cbb225fd563d51c09b51e22d9c457ed3
stage2-expansion-0013-1f6e1bd80478,13,22,pickle,ethereum,2020-09-23T00:04:16Z,2020-10-24T00:04:17Z,2020-10-24T00:04:17Z,10,8af281f7aefbed117f20c7909fa8fccd7964752624ca39862966d6a198aceb0a,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,034e2446983abf7018fb4a0699cf93a8b8f27217685f7224c15a0e4e729f56b6
stage2-expansion-0013-1f6e1bd80478,13,23,pineprotocol,ethereum,2022-12-12T19:59:23Z,2023-01-12T19:59:23Z,2023-01-12T19:59:23Z,10,9e70bb9fdbd6191c6593e519727e359b24b3c368d1a2ce910a0ca964ee37a617,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,0f1318751373a45657678618e1f7eeaf50b95040597618dd2bf496aa02f7c969
stage2-expansion-0013-1f6e1bd80478,13,24,pseudoeth,ethereum,2023-05-11T00:15:35Z,2023-06-11T00:15:35Z,2023-06-11T00:15:35Z,10,07a76f941a96b514685441023fc7b1bf7c509948869c84575111b47cbcdb955e,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,7d1d29d505b12dcd6e5cc7b09eced4467e4aea11b9895b261997f4c7300cd138
stage2-expansion-0013-1f6e1bd80478,13,25,qtn,ethereum,2021-06-26T02:29:58Z,2021-07-27T02:30:03Z,2021-07-27T02:30:03Z,10,41f8970cc478177bf8a03785a2cb271a7301172c1b4f82b06823177a558ff00a,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,1f6e1bd80478de6637a7eb8e471f47cb61a79c563937c35b3bf0b91822945f72,False,False,False,9d22f388615b19243b5405729a35890c5a7b8297a621dc1ac12d717e86a3e0d2
stage2-expansion-0014-37b6e562b383,14,1,quantumwn,ethereum,2023-07-12T22:05:23Z,2023-08-12T22:05:23Z,2023-08-12T22:05:23Z,10,d0d03db0cae5690e322eb61819b3e181c331765ccdf00efc600a3d1c56e87a70,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,37b6e562b383312482dc184507faafc9abacee15c60672375e44de305ad6ccc0,False,False,False,0a46c6883e61587e5219d15e60cc4f590e9334f37a55afc410b68b2ceab5ccec
stage2-expansion-0014-37b6e562b383,14,2,qubit,ethereum,2021-10-30T09:02:47Z,2021-11-30T09:02:57Z,2021-11-30T09:02:57Z,10,1bbd8c739c1927f1ee30609ae77391eed463870d94eca3ed5491c6c839ecc999,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,37b6e562b383312482dc184507faafc9abacee15c60672375e44de305ad6ccc0,False,False,False,641779ccd399d7b03ab51d6ee4de8f8f7079934c1ec57d630e8e2b58ec03c128
stage2-expansion-0014-37b6e562b383,14,3,raft,ethereum,2023-08-14T12:58:59Z,2023-09-14T12:58:59Z,2023-09-14T12:58:59Z,10,63b39502531421bd683945d5a610b7e5ada852b6620cd3ed2241f997089a35a8,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,37b6e562b383312482dc184507faafc9abacee15c60672375e44de305ad6ccc0,False,False,False,dccaec0c69301388e07b515ed8a4975c77067b3132eea0d5bbfd4ed0e78cce15
stage2-expansion-0014-37b6e562b383,14,4,rari,ethereum,2021-10-24T22:31:27Z,2021-11-24T22:31:41Z,2021-11-24T22:31:41Z,10,3f3356083a1e3d4cf06fb8bf1e9ad5316a107a3551dfbbf9d8f1fd6830595ba1,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,37b6e562b383312482dc184507faafc9abacee15c60672375e44de305ad6ccc0,False,False,False,8a5cd82f4686d148b3e433582a6058521a8611fa5d497f99c7a1e312708c378f
stage2-expansion-0014-37b6e562b383,14,5,rbalancer,ethereum,2023-08-25T06:20:23Z,2023-09-25T06:20:23Z,2023-09-25T06:20:23Z,10,efe10f20edade0850cabbc813f7216bf6830359ae4fcd3d156c292b773b189eb,b20780e7e4dd3a7a0410d9df66bd57cfcd341ab65e273b1ef7bb3e8b3efe82dc,8d5288b7195eb77423a5e141910eb5e55c626d6ca724861d7accdd9353c40c04,a574b5a865b02d4628b0f35768c7e7cb78878b1bd051260f3c787a320cbbf870,4603d85139483db1b69c374c84603cfb83dabc2a93b6e310cab2f4226cebf871,e9658ef00d6c387b3366fdafc0605c81261c63dc9bb59f54bb7e7eda9464ccc7,37b6e562b383312482dc184507faafc9abacee15c60672375e44de305ad6ccc0,False,False,False,84a9f7f55132c48fdfc0007a91c7bbe880e24e2effa33f67858bb1d846398184
